feature,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46
roi_s_mean,-0.012374917218935196,-0.10128138120157044,-0.07102766410741733,0.5217656652365342,-0.13783674082445432,0.06346888991130686,0.4312021931782966,-0.4037470497739007,-0.031400543737455225,-0.05929086000955581,-0.05078647491651017,0.06257995290100486,0.13603516911777128,0.03889758587224891,-0.0526499788896327,0.009955555070155702,-0.08170917129218691,-0.025736334819948584,0.035782273941724944,0.01799645560784239,0.003768619943389855,-0.010802046156016222,-0.09372841627591469,-0.02422353660943438,-0.007927323154571593,0.3144323104705599,-0.03376366558387033,0.005274951092613803,-0.07629778920558124,-0.07903419975150494,0.005281915102133253,-0.05742220401818081,0.0003913552708743074,0.07023844292605544,-0.013241184648034513,-0.010841051811377499,-0.029265926437402428,0.0811857738341368,0.0013743151742085789,-0.010968015812796687,-0.00313950930645219,0.0005315069389370757,-0.0001129336828872489,-0.00819192095878482,0.00730655456900208,4.319949543917575e-24
roi_s_std,-0.43570085572690087,-0.39448407899597077,0.1240536309811102,0.6695474749329444,0.03910778024638195,-0.0726627269100661,-0.18038058788647876,0.1428678854810881,-0.025075934336520785,0.04215288785376485,-0.07301295466510563,0.04592232332221678,0.02170417666545131,-0.08868819890462867,-0.1387458782824585,0.08515384887871075,-0.05918386591244043,-0.15133567247080004,0.09085587421922453,0.041909768826610204,0.09252522368813111,-0.060746815455699966,-0.02205633982108954,-0.04562694501916124,0.02467941605998827,0.07189395118557663,0.0712386221053371,0.13714441960757523,0.0367319536270116,0.014916377079130667,0.021522523580847,0.2752254657012524,0.06810471918585197,-0.06526508828857662,0.011234010439674143,-0.013066453263149773,0.013315579595736114,-0.001959444894483128,-0.001856230395048754,0.0015553148857944653,0.002223764678159126,-0.0017918298543691477,-0.0005107773298013387,0.00015865242160588167,-4.74109839572703e-05,-6.90477584841829e-25
roi_v_mean,0.07027371709204391,0.24467992932310054,0.01633581977193581,-0.05426014707822902,-0.10368865781860999,-0.14614276608476845,0.26453486521976133,-0.1751433295689845,-0.04626541734819462,-0.26061888542514255,-0.04172438580091549,-0.13504414495944736,-0.25957841658954495,-0.25290637590479104,0.1815356844140035,-0.1131746579813638,-0.2551126375339538,0.03614229565344591,0.04401937645839332,0.060883863163951196,0.045143798633731816,-0.04157044287082098,0.018200743216267107,-0.008024123911652315,0.027421931601447073,0.07879023702940491,-0.06333626436680417,-0.007242462693444818,-0.037998308035802654,-0.015239560196207886,0.008653596480607342,0.035236212278137405,0.0070379304362125075,-0.008370951910914066,-0.005038578126016401,-0.004649707910211867,0.003272494697871991,-0.006646355950838899,0.002437231681791154,-5.410258451826845e-05,0.0005611182667592944,-0.0012598312809502074,-0.0009235142187171015,0.02462948828219163,-0.02224213099340778,-1.1938458897383429e-23
roi_v_std,-0.4246045982309449,-0.39753439775962096,0.1286157129491683,0.21670129638456526,-0.09419333081763342,-0.13441036722319222,-0.10185094308730648,0.18437800372064533,-0.1928366569772609,-0.014344588309892443,-0.26335585406530576,0.08366412801862097,-0.13204732547380119,0.0016539866148777174,-0.2247433603213027,0.0728690316070047,0.04408021289312007,-0.06530382898682956,0.06906537916610983,0.003400101335360816,-0.19647159160958066,0.04891908804086706,0.2465391151867481,-0.039014598287442505,0.15546202224096178,-0.03859731465537234,-0.23248490975116368,-0.13358320729579526,-0.11335086295374615,-0.04371056776329544,-0.023069294650036605,0.009996113653777266,0.005016919841791443,0.02931295862466732,-0.0292508141052737,-0.017044668506227087,-0.006059788075345302,0.010407440573724145,-0.003242449152930077,0.00019077762225868782,-4.4136030815744995e-05,0.0004628599962424766,-0.000818311249688205,-0.0003042840665283954,-8.667001953489488e-05,6.041948029620633e-28
roi_lab_l_mean,0.06095599042831133,0.2662445894449733,0.03621740620711277,-0.31106496336128503,-0.03468112329059356,-0.2026667218686434,0.01280131408253568,0.07471729623471579,-0.031045880673271634,-0.2521054204834108,0.014672678217266978,-0.1617069713267542,-0.27710823069160656,-0.2563153362965058,0.1687485846503401,-0.18086053872748625,-0.26919458454479717,0.0009367234453909544,0.03324024022739158,0.056219529692990954,0.07915419858112854,-0.05239396270905872,0.03465205961680321,-0.010002166617127464,0.03804576843371758,-0.02818321486790683,-0.05320556099844359,-0.013289556886889077,-0.004966217132594006,0.011419240293804894,0.015838820196131555,0.04923806628275267,0.007551824956665332,-0.01428369330866166,0.0006594901084052549,-0.0016154874592556883,0.0021330020726266783,0.009307740020156349,2.001293037490432e-05,-0.001682651178649153,-0.00031235152082179047,-0.0003682915168801835,-0.0010798879062824086,-0.024102782759345603,0.021699532483874327,1.1429876042743057e-23
roi_lab_b_mean,-0.06857831545820824,-0.13573532536716104,-0.02843889013025072,-0.16898300714247505,0.12501598861753882,-0.1160669545929149,-0.39765909023613966,0.4412065471750433,0.03853731235191658,-0.017454736089176876,0.2717833637805192,-0.05481032714959206,0.1366042462448268,0.16770554898419132,-0.10175658334186052,-0.2445690039567106,-0.17049390417777222,-0.10831797256789566,-0.09268597218485947,-0.09139129646671147,0.09711248326792168,-0.1597712242971987,-0.08038512934513992,-0.1093211468828706,0.15903574698230483,0.025511027442397322,-0.03278003569465431,-0.020724778400204345,0.024216094750252555,0.004557118033699622,0.027437602819103526,-0.042549897374031115,0.007343957862849792,0.04893247924209805,0.008423512965490224,-0.005180976301069623,-0.024897264097153166,0.11056959398187298,0.006538395101174217,-0.01842908966136334,-0.0073316055803010136,-0.00020983268385550214,0.0007556500393160402,0.005558354165009096,-0.005231076793786753,-2.2589307600328837e-24
roi_lab_b_std,-0.34729267025078536,-0.25411029325343576,0.1488521493931088,0.7646058847342803,0.020282983955847916,-0.03639192678690733,-0.13576707099339674,0.10591981001219658,0.06743019342236996,0.035848366084439046,-0.006585691059039851,0.01638955459227733,-0.1358174650345238,-0.20270504755913182,0.07710624045025218,0.1303711942613438,0.0810674031660953,-0.08399919655122126,0.1913373000714929,0.22425193415456365,0.22179757015468796,-0.19860986850517312,-0.06735820484151442,-0.04588264863123471,-0.06109503814844465,-0.11523215282171383,-0.0013680393270606899,-0.05009210645323805,0.014591837886047846,0.010787461522570374,-0.00022352202185765206,-0.17665444510203038,-0.04511014705982705,0.035698142932501446,-0.00029391006995702757,0.011981287764948861,-0.007544325121887862,-0.011377366471585973,-0.0009473412157664547,-0.001552478640459788,-0.002302473052920975,1.5895104752890193e-05,0.00022856211260074142,0.0003214806180925266,-0.00017037636752837497,3.0114171549547443e-25
particle_mask_mean_rgb_contrast,-0.1409974646175932,0.16015783534875302,0.1887903643794314,0.03897902685684378,-0.06363478039131837,-0.18107244513393145,-0.06442198369087927,0.17460133743553566,0.08014427632983297,-0.08168165052134317,-0.25118292286732496,-0.04530953341935907,-0.047710850963209935,-0.15782571618324992,-0.09079012089708663,0.04104286932017541,-0.10630014332148238,-0.013967939752378396,-0.007641347303403576,0.05902993688722021,-0.24389702551233797,0.06275251333963734,0.09315845953417777,-0.06857739626381819,0.17109853095746658,0.1033381686019812,0.28896350424620926,0.0516700649649425,0.06331175235364049,0.0727948127952574,-0.025588011292950137,-0.11255188333015874,-0.059927945494650484,0.001001371802133695,0.045073635867619116,0.028772267344236373,-0.021498788963852336,-0.0017067139632672313,0.004441369221716465,0.004806401212190219,0.00023266299511022614,0.005383973637450215,-0.00010188688780754495,2.1352066539076056e-05,6.778068336858803e-05,3.640589352738506e-25
total,0.10686285081620762,-0.08361641607374304,0.18685406267305152,-0.02225811168939656,0.8731461180098324,-0.07913396489375725,-0.04757290654573307,-0.1592481418517121,0.1116260538285008,-0.039866796004304775,0.027556333584420032,-0.03139425437365896,-0.02401312149869051,0.07991157483335466,0.017309919510418874,0.15773625296306512,-0.09418370965718353,-0.04340944323166948,0.05158080811956839,0.04013207850542938,0.004515317855226767,0.09329503783571444,-0.02048964822498998,0.009119645018416188,0.0415637456067945,0.03513259857018991,-0.047422319961337375,-0.05013521408242949,0.051231913699523096,0.03503881418000727,0.006887537800040793,-0.006886037262349148,-0.016734158422974037,-0.029117024880962503,-0.009096538818481614,-0.0034733466761409917,0.0011833788466395231,0.004977154465187164,-0.004042440373966352,-0.0019854474520646943,-0.001309555117945963,-0.00036332166904636714,0.00010478091251936146,0.024281907680793764,0.026326279591223155,-6.255040148170255e-24
transit,0.0998142795532265,-0.1625431042921179,0.13069608702513655,0.013106374775877339,1.0330560913143016,-0.07332162167008226,-0.24233041724504945,-0.4237237028686421,0.19582353440041753,-0.2633508771744256,-0.1395102189459783,-0.007660052114728085,-0.06444123023325471,-0.06259055826685853,-0.23481885791248336,-0.2373694851149283,0.1521903262005714,0.08038546654692931,-0.012162953501158924,-0.019623409195778,0.012053066218540891,-0.0499203303870996,-0.0018418242682647782,-0.005571355051953921,0.0005945933917742705,-0.014031853848724175,0.02015306639712665,0.037718490696648746,-0.07084267097699523,-0.04378431695407667,-0.016495066919426142,-0.012555185774459998,-0.00895731046293994,-0.02143071597322529,-0.0020496975472297178,0.0025193665086968514,0.003950685098874142,-0.002522294034553356,0.0008512126880463661,-0.0016921925143446703,-0.0007772339739665049,-0.00046993846703502663,-0.0003413978483821484,-0.011966731308436328,-0.01283506465978067,3.0383579977184485e-24
park,0.003631075989916693,0.03767821646822532,0.16032240092125213,-0.0755885446176655,0.4619870562764283,-0.4872812741417322,0.44998081152413677,0.14550132242202574,-0.2227163390411886,0.25922978539392,0.01976698047692173,0.02456904807886867,0.10505359787974444,-0.12528893885704248,0.0015649744961464616,-0.045238108462310675,0.11462921296863834,0.03158597290645663,0.01336292717350098,-0.029115191593417248,-0.04946764337627708,-0.1225227098174933,0.10333690540986337,0.02894218871715588,-0.0916853725577711,0.09915079419143433,-0.07091718877172377,-0.07485484812806115,0.23448527077442893,0.12105235010603685,0.036164717388214994,0.014096048336753418,0.021063246207337356,0.04247048979224289,0.005143142770590038,-0.002124466374189247,-0.003185498431633973,-0.000714063248435563,-0.00043971582712268846,-0.0018352198841743398,0.0004283501485079611,-0.0024364438711549693,0.0009724293086862341,-0.005761343527119343,-0.006348061275744069,1.5903533324091227e-24
gas_station,0.06740110649900632,-0.027748454875894443,0.03121278560827116,0.036016531454920224,0.16979144305617502,0.2859925849352316,-0.08677600743555854,-0.05673025545484266,0.0939474313358452,0.18156762247189048,-0.10741622832132877,-0.007961707980078177,0.06146234566443679,-0.1233561839994937,0.15590357787078385,0.11853148539217877,-0.084533295924157,-0.03132852804158435,0.08828767748516218,-0.014920956251807553,0.10382797123524787,0.29934160843708757,-0.2112063566341244,-0.019293922882481853,0.23047482127474392,0.013738463159001008,-0.0919501844853627,-0.10218786143276647,0.0943663951504136,0.07833498388065699,0.019488984280740584,0.006595270369659609,-0.012392773928377171,-0.010000287640828925,0.0013268250888780278,-0.005576864461407802,0.002274684648615407,-0.0029184043465377597,0.003436567368781854,-0.0003085463034577217,0.0008698659652709382,-0.003739233904192309,0.0011197776094944308,-0.012142288987614125,-0.012950106221409829,3.0429062220860484e-24
parking,0.028759925086352677,0.024879601610759382,0.12099376376443408,-0.035908513957025066,0.22235662541522416,-0.3100410218291859,0.13350409088493922,0.12155004793415278,0.010647071027027267,-0.2538290776075028,0.31033091236253696,-0.08028479679960591,-0.1705317781669476,0.4261796915407998,-0.0184865927519502,0.4177194561455352,-0.19965844091471902,-0.12431086412187924,0.03681996566788504,0.12299790519500191,-0.030851618524075378,0.060558885570288774,0.03097382717747141,0.039859402799318946,-0.07587533234457768,0.005611241169508654,0.01999213661554984,0.0036119185434984715,-0.016720189635012397,-0.006733621454431542,-0.010622864778756553,-0.012020645077835297,-0.015696516099351625,-0.034983098919585065,-0.019444969137213025,0.0008893004294303285,-0.004825158460836441,0.008428922592665403,-0.0007780571243626217,-0.0035868173825794555,-0.0024193021610536343,0.0008260565196075488,-2.225366614222607e-05,-0.012111930520743726,-0.013112825752343018,3.070377676480343e-24
industrial,0.05168429740217703,-0.06231248548074339,0.05917448377857656,-0.07028203686751427,0.34878073702109785,0.46531355872139024,-0.324267529853465,-0.10524615284956029,0.08653462879243118,0.3635201613982864,-0.04242358328509316,0.0677137198235487,0.19806252738248403,-0.07339111100327096,0.3500815527017565,0.11014877187502348,-0.2932725989976968,-0.06360876152960729,-0.03758547979308888,0.023479667178414838,-0.12747482366152255,-0.17338283124689893,0.2293136172889391,-0.016362989121612288,-0.07697645632941753,0.05089619589407743,-0.0041537781221482935,-0.00979192159310949,-0.05822515853784568,-0.033918717763138435,0.008248283638351735,-0.00303869127134714,-0.012286723612614492,-0.03164378431521274,-0.005919906911691437,0.005384371420853867,0.001303753207948138,0.0073100163622377675,0.002329866438598604,-0.0013580161167511217,-0.002185300880224512,0.0037483804045194916,-0.0009031218576690301,-0.00467078608963181,-0.0046823954352406445,1.1767847427347698e-24
place_diversity_entropy,0.06920308833568693,0.03917894268858385,0.09250077792895593,-0.03617902981135556,0.2863177331640314,-0.09338439747583817,0.03795787684214899,-0.053803484908878464,-0.049337794158869235,0.07804375642298662,0.018204383563745267,-0.012803194100268856,-0.006340807578974701,0.008920827239148435,0.10897112286842896,0.10541529907715598,-0.07365226169514302,-0.012226238804122921,-0.019626927729207048,0.007259149653154589,0.011708263645999863,0.02703870214775873,-0.006919809177342315,0.003176180651312017,0.06494127392568336,-0.09166494397653423,0.07373015077865089,0.04929044570261842,-0.0703481667939957,-0.04029943988102745,-0.03909766674068183,0.04974239228649129,0.11847428426176453,0.2749992669361887,0.07585581904997389,-0.028055374807830994,0.0032389295485074606,-0.03875578531900125,0.001512388545191345,0.018310963015439125,0.005883551219623486,-0.005875158554925712,0.0005439946701935224,9.001001252808603e-05,0.00011519079867386745,4.324276788741917e-25
green_vs_traffic_ratio_500m,-0.01043106902045723,0.040993673020768014,0.15278064211919007,-0.07525750557991258,0.34197285117744514,-0.45158871409879836,0.4342147743856737,0.25559281660359734,-0.2841758105580188,0.35635275124131316,0.034439013697742285,0.013276853174700119,0.1781934566436275,-0.1436877086944002,0.13412229800136438,-0.03691566367824224,0.03912830189688179,-0.07068266018928303,-0.016050468564152112,0.003195361098503158,0.037835276537357375,0.07026525706534244,-0.09507592443462942,-0.052154102987871,0.0768330622407808,-0.07533363839848803,0.05556129958084914,0.06334545214278828,-0.2064216816249455,-0.1228257494440626,-0.03523474506403926,-0.022401756409912585,-0.041025769843456704,-0.09410517639764351,-0.018667096213522836,0.0032773096061413346,0.00031352059393583386,0.009756500444330012,-0.0009576548320548426,-0.0050938169723161895,-0.0038577186575496944,0.002699355762630605,-0.0008818366124072856,3.409734157680015e-05,0.00011230074783809498,-1.9102864148946296e-25
capture_month_sin,0.0472753875252526,-0.22066547876749246,0.12127548026372455,0.03682660500467401,0.28195993875632813,0.5359867836416281,0.4674355321830876,0.5029740790776391,0.17677068118368602,-0.1358084072162574,-0.09340009751879225,-0.042141008321763054,-0.05894757081781047,0.024937180866193644,-0.026933381643248565,-0.07262036848007865,-0.004304697211474276,-0.03150247708336477,0.002474978139138415,-0.02510967400789243,-0.011309410548811299,-0.019466243740345883,-0.01999873142425001,0.00022892483726535658,-0.03996184755391762,-0.003057763908549921,-0.014124295222922703,0.012027765701425068,-0.01633330360921698,0.0010630570203299687,0.005875035026743678,0.0043936178507705415,-0.02241991132728061,0.002898922402723553,0.0013668839412340603,-0.004842653543957872,-0.011170332607094647,0.022030102231868343,0.004276356967201513,0.10457103146543155,0.08692403891714802,0.0214291935192383,6.863856100182403e-05,-5.1200294694188896e-05,-0.0002452873120178112,-1.222377625332879e-24
season_winter,-0.010579913684104771,0.006163234195234135,0.054826602534553834,0.02735053724018379,-0.13310933905994826,-0.459605275434523,-0.3117578254731582,-0.19148816467358212,-0.1634879560819333,-0.42383701471878416,-0.013057743201990208,0.4550373433043742,0.2684686954210685,0.04845153147246138,0.35353588790017215,0.012734666122686419,0.08641280253495526,-0.0009437623870861171,0.01700496460049681,-0.00470555257675798,-0.02264050206104297,-0.009882961021172731,-0.017496574073051996,-0.031807217602163276,0.03797508958124638,-0.012360555109121313,-0.005110960962813003,-0.019460731435388994,0.013618777599273763,0.024471712693366083,0.009571010725987802,0.01310429232499195,-0.01788794433086944,-0.01185979577388515,-0.005413890831650256,0.0004196485111837946,-0.00757858291191057,0.014695106158352894,0.004568387233102207,0.06397891559818789,0.05237134716671242,0.01481401898026403,-1.8281648675952694e-05,-6.884105974905523e-05,-9.457475191159271e-05,-7.706567183759598e-25
season_summer,0.0,-0.0,9.8895243839365e-33,-5.563108085077078e-30,1.3879932069556573e-28,-1.455069769559196e-24,-5.589919817426013e-24,-5.719979103706446e-23,-9.262313171899e-23,-1.0246210416506457e-20,-6.378582696682286e-21,-5.010789816383767e-19,-1.4359271185425345e-20,1.1803396400744385e-19,2.1445807105516084e-19,-1.6106560104806936e-19,2.5770029399915394e-19,4.567240408752829e-19,8.916049363461331e-20,3.772801274756838e-19,-1.7005515041408553e-19,-0.0,1.3596246709248666e-19,5.1486136158152e-19,-3.957493167642336e-18,-2.925381739025946e-17,-4.193217811757609e-17,-1.098469722673938e-16,-1.3417387411331572e-17,-7.73388945278654e-17,-4.9814852136104687e-17,6.929850687168084e-17,1.0141552556139708e-17,-1.958173898551864e-17,-0.0,-4.263894167699697e-18,1.571299885114981e-17,-2.2040928945847917e-17,1.6276097786201707e-17,3.3954296437417246e-17,7.68777711033246e-17,-2.6862286585925433e-17,3.1272756108087706e-18,1.5967217184889797e-16,-4.7406345785482234e-17,5.73947544774923e-09
season_autumn,-0.0752889268978393,0.24222668085103685,-0.18038587953509477,-0.05514520361019788,-0.20085008922579636,-0.33612875745212,-0.3381198022776882,-0.44299850472792407,-0.08555394867250607,0.4735950193161004,0.15756591689788363,-0.29051738038565517,-0.11551804076956594,-0.05049162974157969,-0.2275695642518538,0.055891762618294136,-0.06509353065389963,0.0014880712256664433,-0.0350176236880836,0.0200626453879828,0.04922149803218353,0.007376358652347627,0.012042004163426321,0.014590003447604373,0.0076075427457663655,0.02324888254942072,-0.015230006530241659,-0.001062227685274213,0.010590219260078191,-0.024968149113695746,-0.004921271599957854,-0.021845706861522166,-0.012629651428372574,-0.019054577190895577,0.004007642927601472,-0.005800919325770703,-0.01662018119858109,0.017662397537245866,0.005646255198557863,0.0878270246127767,0.07111086169868697,0.016882262642905828,-0.0007386941651653287,-7.330910365146159e-05,-9.267085262895713e-05,-1.034544793685068e-24
roi_h_mean,0.04393093078353017,0.09040769117189007,0.023928944127839847,0.0603938161624829,0.004625962611844944,0.0663297307217151,0.12013503541644255,-0.18503658620775582,0.001261642726514033,0.031279337017176834,-0.11075239478010865,-0.03040240285321276,-0.1277649853619421,-0.08550925902613858,0.1007728439863836,0.1348453334855631,0.11586280077815916,0.1057820555554348,0.006265574895836827,0.0032973549336584246,-0.030446419644027427,0.058888082626686586,0.0719246596824599,0.033802610057775774,-0.04055728640813936,-0.1911773729418257,0.05416833044529462,0.03608712988202066,0.023760074390512004,0.05046325125449773,0.011249079188721199,0.05411549256584477,0.004751380015526062,-0.00012504444060805201,0.018466143759818993,-0.019556506891011596,-0.04382386304267546,0.2049528017321874,0.013528418299174777,-0.016911542026045386,-0.004987198028423939,-0.0027240035856467945,0.0002002291810040618,0.0015618793728027127,-0.0015635897503263952,-5.801406301820332e-25
roi_h_std,-0.10147539627161759,-0.08477067851325396,0.09360997171203955,0.04052336690402787,0.08922793298256074,-0.09894665556799498,-0.39902227701536297,0.38165593652310953,0.13250884515490838,0.06383078854566741,0.16131590098579446,-0.16124165741664653,-0.28169801668008215,-0.0646160446774327,0.2941157147223292,0.11287885170720331,0.32083946245495526,0.29365195654578785,0.046163174167219295,-0.07680514786690014,-0.10087124288262518,0.027721714523437885,-0.06636077219839705,0.0023906015338783985,-0.025567107295326,0.21025831578734339,-0.009904239701471118,-0.0004824833916085831,-0.05042616068192695,-0.07289997177058952,-0.004311070622069201,0.023426652841208723,0.02190011806559788,0.013243222939261291,-0.01577447709009137,0.00044662485549792756,-0.007483138336511357,0.01286645065487508,-0.003478085050354163,6.5030418760264834e-06,-6.848795825378523e-06,-0.000591533581445094,-0.00019033982506147485,-0.00023485809706114854,0.00029617016980950316,7.037767850476879e-26
roi_lab_a_mean,0.021248025029167988,-0.03231418175766547,-0.03511268483201503,0.47795228882052404,-0.01109402996452877,0.07001258662282774,0.362958456295699,-0.27832878243891696,0.051544961651141266,0.004795972312493847,0.16302876010184564,-0.12730723547827014,-0.09060400411798535,0.17974224517715948,0.12116414739489915,0.12204995388618511,0.038697572165610934,0.21216464033340102,-0.13919946727551127,-0.18379852087825982,-0.08700799742479724,-0.23936755466613718,-0.004535930547854883,-0.16770805685240162,0.25229442159232157,-0.09065534926918806,-0.01312388077449746,0.005042196313902092,0.027565826767837056,0.030618011053532644,0.0096212617243027,0.017564652160195173,-0.01109434301954541,-0.04531320709695088,0.009144135002734815,0.012932920651299976,0.016171428988733055,-0.03572153353196674,-0.002679118180054111,0.00337208359032176,0.0007570286516177263,-0.00014952283914403198,-9.615861079558968e-05,-0.002456216250641763,0.0021044112931866738,9.88066370386506e-25
roi_lab_a_std,-0.4425269844886354,-0.3953357807224806,0.03829887925473073,0.9836968448496587,0.03154861733989195,-0.1526766253730213,-0.03379653779126259,0.02314703531393748,0.09405963157145948,-0.014286946563678968,0.25191589923842067,-0.1388494678314368,0.06425426285633114,0.002352832762891268,0.1379694705675151,-0.3285970555573735,-0.16161916021596293,0.02317508747561895,-0.1712339382545365,-0.08798232043865145,-0.1297706475642012,0.22215699295004607,0.057508024600486846,0.14946029239655317,-0.08966949933682268,-0.07571036204395495,0.005823035080467372,-0.03107290501201446,0.015596837324881745,0.014220996190270159,-0.00010963285554694607,-0.02248196372164177,-0.0034544163510773066,0.003664646828815668,0.0004828582996062722,0.000819777524087591,-0.002436898894439392,-0.010353080690130833,0.0009709745178351114,-0.0005482635912548628,-0.000747908903177249,0.0017437137569981448,0.0004271780789419975,-0.00016888945469268558,6.446162890834475e-05,1.1959930164535706e-25
